"REVIEW_ID","ITEM_ID","LABEL"
"IN_VITRO_TRAINING","5e64411b-7a23-47c4-b027-9a67e26aff07",0
"IN_VITRO_TRAINING","74305ada-57b1-4b11-812c-3323034201f5",0
"IN_VITRO_TRAINING","NPG057",1
"IN_VITRO_TRAINING","e97c59e1-93bc-411f-a6cd-10d1a4e73e56",0
"IN_VITRO_TRAINING","f9d3259d-2026-466b-89be-10fc4f6646cd",0
"IN_VITRO_TRAINING","9e186bf6-062d-4d6b-8ccd-e73f3bb4b39e",0
"IN_VITRO_TRAINING","NSS080",1
"IN_VITRO_TRAINING","7e2bd673-7a06-49bd-991b-04c4b26e0775",0
"IN_VITRO_TRAINING","efa5ebd1-0c4a-4c32-9775-4a298e0ed9df",0
"IN_VITRO_TRAINING","507a8ead-0f7b-4c3b-ae87-f94f7426dad7",0
"IN_VITRO_TRAINING","45802c17-5f22-457c-afbb-efb32d74bcb0",0
"IN_VITRO_TRAINING","c17cdebe-9fd3-4bd1-a4fc-60ee9c54ae16",0
"IN_VITRO_TRAINING","f51b43ff-6e49-4303-a5a6-1fb16784eaf7",0
"IN_VITRO_TRAINING","742413c5-0750-43fc-85a3-730338be97a0",1
"IN_VITRO_TRAINING","90d36ea9-5526-4773-b270-474e667e3509",0
"IN_VITRO_TRAINING","9ca2d9a0-2a29-4c4a-b1c0-e215ca1576ca",0
"IN_VITRO_TRAINING","NPG390",1
"IN_VITRO_TRAINING","fffa10b3-c963-427a-9fdd-5189f955a8d1",0
"IN_VITRO_TRAINING","32238fde-34a1-492d-b6e5-e4e044352dc8",0
"IN_VITRO_TRAINING","ded1fa81-7c35-4b43-adbc-2d8c9febfd17",0
"IN_VITRO_TRAINING","c844ea26-d931-47bc-87ad-e312d6bd0a60",0
"IN_VITRO_TRAINING","NSS363",1
"IN_VITRO_TRAINING","NPG285",1
"IN_VITRO_TRAINING","NSS024",1
"IN_VITRO_TRAINING","eaf399d1-ccd0-4da9-87b7-e3db62a084b5",0
"IN_VITRO_TRAINING","NPG001",1
"IN_VITRO_TRAINING","6de3b838-87e5-4855-bd33-71c4f2d97080",0
"IN_VITRO_TRAINING","c1215ce6-f5ce-4790-9d63-19f84ea1ba46",0
"IN_VITRO_TRAINING","6e5226dc-353a-46e7-b84d-0e74847b3fb0",0
"IN_VITRO_TRAINING","2e163e36-6248-4d52-b150-517e4a6eaace",0
"IN_VITRO_TRAINING","21fe4794-5235-4e15-835c-b29968272ad9",0
"IN_VITRO_TRAINING","7d9ce4da-f3ec-48cf-ab41-630e39fabd2d",0
"IN_VITRO_TRAINING","b6eb89f0-99c4-467b-b915-3deaf7257a08",0
"IN_VITRO_TRAINING","5ccdb4f1-8389-42bf-9b88-fb69f9fdc146",0
"IN_VITRO_TRAINING","a0af85e4-f09f-401a-82d9-e13577799992",0
"IN_VITRO_TRAINING","NSS440",1
"IN_VITRO_TRAINING","ec63c7bb-c992-404d-b448-073d67a288d1",1
"IN_VITRO_TRAINING","4e14c7cb-fb2a-48cd-97ae-f3896d08d955",0
"IN_VITRO_TRAINING","ece296f7-79ad-4c6c-ac23-b3c43cabb285",0
"IN_VITRO_TRAINING","541ec38e-2e8e-4f7b-8f2b-219d385fdcea",0
"IN_VITRO_TRAINING","NSS159",1
"IN_VITRO_TRAINING","e916099d-17b8-47b6-8482-7a267472bd76",0
"IN_VITRO_TRAINING","13fdd9c6-910e-403b-bb1f-1382b123fff9",0
"IN_VITRO_TRAINING","75b613f9-4436-4c33-bcd0-f082703531f7",0
"IN_VITRO_TRAINING","7cf9eba9-0803-469a-b71d-38d6f3546d41",0
"IN_VITRO_TRAINING","54c9f7fc-58b9-472a-8838-12dd9c16e31e",0
"IN_VITRO_TRAINING","b3953e20-b168-4da1-8a70-0ee61ab60334",0
"IN_VITRO_TRAINING","NSS404",0
"IN_VITRO_TRAINING","d5f78281-9eae-4f9e-86cc-089019ad7ee7",1
"IN_VITRO_TRAINING","eedd7636-c786-4568-97fa-03be0397cd6c",0
"IN_VITRO_TRAINING","NSS349",1
"IN_VITRO_TRAINING","b72a5b8a-5424-47fe-94dd-f13102b6596b",1
"IN_VITRO_TRAINING","500ba108-eba5-4c57-97f5-bc9dd9285623",0
"IN_VITRO_TRAINING","NPG138",1
"IN_VITRO_TRAINING","27b2c1f3-ea0c-4827-8f90-a549bd7d777c",1
"IN_VITRO_TRAINING","a3c3270d-e769-4590-bc01-2ca409f4ccbb",0
"IN_VITRO_TRAINING","NPG103",1
"IN_VITRO_TRAINING","964e9395-6edb-46f3-8f29-013bbdfd751a",0
"IN_VITRO_TRAINING","89dd9d7a-ae9a-4576-81c9-5e0e7fa70fa2",0
"IN_VITRO_TRAINING","852f9bd4-5f74-49e3-8398-066fddd5a19a",0
"IN_VITRO_TRAINING","58f1f0d6-9586-4991-9222-999d4abb56f9",0
"IN_VITRO_TRAINING","7e021749-c153-4266-807f-72671205248a",0
"IN_VITRO_TRAINING","42da1fde-455e-4834-b10b-ce8f7f8e6df5",0
"IN_VITRO_TRAINING","NPG261",0
"IN_VITRO_TRAINING","9dee0cf2-45d3-4c90-a2f5-b0a2da9d2a39",1
"IN_VITRO_TRAINING","09ea4615-b346-43ef-948a-a1390cbc1168",0
"IN_VITRO_TRAINING","7649e18f-3349-4613-8328-2747fde38578",0
"IN_VITRO_TRAINING","de98a150-c142-4260-b596-212761a17a31",0
"IN_VITRO_TRAINING","NPG286",1
"IN_VITRO_TRAINING","785a3294-0938-484a-b29f-ed34c2960315",1
"IN_VITRO_TRAINING","f08bfbe5-44e6-485e-8cc6-c1c4fb4b7ea6",0
"IN_VITRO_TRAINING","3c43697f-eea7-4a6b-a023-d396d7709920",0
"IN_VITRO_TRAINING","af409778-d143-4ed7-879f-e5aaa8bfe015",0
"IN_VITRO_TRAINING","693f9672-3852-4e20-b2b4-10cb0a6fd361",0
"IN_VITRO_TRAINING","a1bbeb93-f958-445e-bea9-06286703d0cd",0
"IN_VITRO_TRAINING","b222dee3-6362-4916-ab54-dc7a424641a0",0
"IN_VITRO_TRAINING","NPG344",1
"IN_VITRO_TRAINING","NSS323",0
"IN_VITRO_TRAINING","NPG260",1
"IN_VITRO_TRAINING","61ad8367-55ef-4e94-b1f6-698972f77baf",0
"IN_VITRO_TRAINING","a511c69e-200f-4e12-a7ca-1ec8a9da0799",0
"IN_VITRO_TRAINING","99b1abe7-8635-4941-a732-bd8855195a56",1
"IN_VITRO_TRAINING","6bbea6b1-a126-43d0-8535-7f0b5a357c67",0
"IN_VITRO_TRAINING","b4a662df-041d-4591-b22a-6e2645c108d1",0
"IN_VITRO_TRAINING","ec13fbfe-0e95-4cd1-aaed-21765ccf0400",0
"IN_VITRO_TRAINING","1812244c-7d94-4f15-ba79-8000f81ac6ac",0
"IN_VITRO_TRAINING","d9e54e2c-eedb-4744-b62e-073eb26445fb",0
"IN_VITRO_TRAINING","9b293b98-1bda-4ce4-a9bd-ec4c3faef9e3",0
"IN_VITRO_TRAINING","9b449c5f-11a7-4102-98d2-bfbaca8e5741",0
"IN_VITRO_TRAINING","babd9465-9b94-4d6f-b71c-5ee467bdbf3f",1
"IN_VITRO_TRAINING","f8eab758-1fea-418f-beab-6f083b3af511",0
"IN_VITRO_TRAINING","8864e274-1aff-4741-b443-5bf5e4716ff9",0
"IN_VITRO_TRAINING","857374b1-2802-47d6-b480-af67c41f0c9f",0
"IN_VITRO_TRAINING","b363d7fa-0923-43b7-9248-11d49c28bc22",0
"IN_VITRO_TRAINING","0fed3ced-dcff-43ce-9720-936d4a4a8745",0
"IN_VITRO_TRAINING","d03f54a0-9964-49c4-ad09-cf0c8e8c6382",0
"IN_VITRO_TRAINING","1736734c-e402-4a40-ba59-0530be94eb64",0
"IN_VITRO_TRAINING","NPG132",1
"IN_VITRO_TRAINING","8970cf26-10e4-44b0-b3bd-a53c1aaf54d2",0
"IN_VITRO_TRAINING","NSS038",1
"IN_VITRO_TRAINING","NPG370",1
"IN_VITRO_TRAINING","1b971a4f-4466-4d2e-9d39-38701814df79",0
"IN_VITRO_TRAINING","NPG420",1
"IN_VITRO_TRAINING","NPG109",1
"IN_VITRO_TRAINING","da857906-b1ca-42ce-a1cc-42fa41487b73",0
"IN_VITRO_TRAINING","f8e3e5d3-9ca7-4c84-87e1-3fcb99a2a537",1
"IN_VITRO_TRAINING","cbaec645-ff37-48a9-b411-d5568823d48e",0
"IN_VITRO_TRAINING","9856c989-1c3f-484a-8628-69bb0314e0dd",1
"IN_VITRO_TRAINING","0067ad8f-50fe-429e-83a3-9e21d177ee40",0
"IN_VITRO_TRAINING","NSS406",1
"IN_VITRO_TRAINING","NPG401",0
"IN_VITRO_TRAINING","fea60aa1-5c0c-45e5-ab2a-e09e423acba3",0
"IN_VITRO_TRAINING","62e3dac8-426f-4ead-abdd-9d2286c0dbfa",0
"IN_VITRO_TRAINING","6834526a-3cfe-4b7e-a144-0f7fbfc5966a",0
"IN_VITRO_TRAINING","NPG126",1
"IN_VITRO_TRAINING","e647f6a4-3345-41de-9385-7c2532ef6da0",1
"IN_VITRO_TRAINING","5c79e12f-3c5c-4273-86b9-9cbea2118755",0
"IN_VITRO_TRAINING","c21aab12-c986-4a90-b7d5-a825a1c45eb8",0
"IN_VITRO_TRAINING","97cd701c-a143-4e51-8040-773657c10119",0
"IN_VITRO_TRAINING","0c555876-9ebf-49d9-860a-409df2645efc",0
"IN_VITRO_TRAINING","926a0104-5ca3-4d4b-8f8d-3bb9c838f710",0
"IN_VITRO_TRAINING","4fe3bae0-1405-45bd-81be-260f456b0eab",0
"IN_VITRO_TRAINING","NSS293",1
"IN_VITRO_TRAINING","NSS002",1
"IN_VITRO_TRAINING","03a14b5c-a108-4079-98ee-5fa43a3ed75e",0
"IN_VITRO_TRAINING","a12e9001-45db-4de2-97c7-10fd33225020",0
"IN_VITRO_TRAINING","4c079003-e698-44b8-9c13-efa36f27d225",0
"IN_VITRO_TRAINING","914e16a4-7604-4004-8017-87d012a99690",0
"IN_VITRO_TRAINING","e38187ed-4ed5-46b3-aeac-a68152684605",1
"IN_VITRO_TRAINING","4291f6c8-bab4-4543-9a52-d3366706c118",0
"IN_VITRO_TRAINING","abe698a3-abad-48f1-b0ee-d4d490716f01",0
"IN_VITRO_TRAINING","aea7fda7-1899-4cf8-8d27-653620aa359d",0
"IN_VITRO_TRAINING","6e76bb79-3dd0-41ef-b95a-fe0281f9816b",0
"IN_VITRO_TRAINING","NSS289",1
"IN_VITRO_TRAINING","211bff8c-c557-48fe-bfc1-5a416f847e23",0
"IN_VITRO_TRAINING","b22048d0-900f-44da-91ac-ea417379f79a",0
"IN_VITRO_TRAINING","f1c804ca-e4e7-4a80-a6f3-f6d448dd219d",0
"IN_VITRO_TRAINING","b265fa19-e73d-441b-8a58-94d91f9a2b37",0
"IN_VITRO_TRAINING","e0decb0a-445c-4b04-8c18-0131adea9454",0
"IN_VITRO_TRAINING","82374e95-b417-44e1-ba19-18d060972f51",0
"IN_VITRO_TRAINING","9df8350d-014b-4581-9343-b4762798261f",0
"IN_VITRO_TRAINING","2243fc01-66da-4e22-a89c-e4b3c0d0b6ad",0
"IN_VITRO_TRAINING","c7364019-28c2-467a-baa1-b52833594788",0
"IN_VITRO_TRAINING","d19fe675-5078-41bc-add8-9fa648669093",1
"IN_VITRO_TRAINING","e6a2659f-e453-4d15-9469-9bc360bd7f32",1
